Linux 5.11.0-1022-aws (ip-172-31-22-195) 	12/31/21 	_x86_64_	(2 CPU)

09:41:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:30:14     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:15     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:16     all    7.46    0.00   92.04    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:30:17     all    5.15    0.00   87.63    0.00    0.00    1.55    0.00    0.00    0.00    5.67
10:30:18     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:19     all    4.55    0.00   94.44    0.00    0.00    0.51    0.00    0.00    0.00    0.51
10:30:20     all    6.50    0.00   92.00    0.00    0.00    0.00    0.00    0.00    0.00    1.50
10:30:21     all   14.57    0.00   85.43    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:22     all    7.00    0.00   92.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:30:23     all    6.47    0.00   93.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:24     all    4.55    0.00   94.44    0.00    0.00    1.01    0.00    0.00    0.00    0.00
10:30:25     all    4.98    0.00   94.03    0.00    0.00    0.00    0.00    0.00    0.00    1.00
10:30:26     all    5.47    0.00   94.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:27     all    4.52    0.00   94.97    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:30:28     all    8.16    0.00   85.71    0.00    0.00    0.51    0.00    0.00    0.00    5.61
10:30:29     all    5.00    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:30:30     all    5.03    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:30:31     all    3.59    0.00   93.85    0.00    0.00    0.00    0.00    0.00    0.00    2.56
10:30:32     all    3.05    0.00   92.39    0.00    0.00    0.00    0.00    0.00    0.00    4.57
10:30:33     all    4.06    0.00   92.89    0.00    0.00    0.51    0.00    0.00    0.00    2.54
10:30:34     all    6.50    0.00   93.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:30:35     all    4.08    0.00   86.73    0.00    0.00    0.51    0.00    0.00    0.00    8.67
10:30:36     all    6.57    0.00   86.36    0.00    0.00    0.00    0.00    0.00    0.00    7.07
10:30:37     all    5.53    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:38     all    5.50    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:39     all    3.68    0.00   85.79    0.00    0.00    1.05    0.00    0.00    0.00    9.47
10:30:40     all    4.62    0.00   88.21    0.00    0.00    0.51    0.00    0.00    0.00    6.67
10:30:41     all    5.53    0.00   93.47    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:30:42     all    6.53    0.00   91.96    0.00    0.00    0.50    0.00    0.00    0.00    1.01
10:30:43     all    6.67    0.00   91.28    0.00    0.00    0.00    0.00    0.00    0.00    2.05
10:30:44     all    5.00    0.00   93.00    0.00    0.00    0.50    0.00    0.00    0.00    1.50
10:30:45     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:46     all    8.50    0.00   90.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
10:30:47     all    7.04    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:30:48     all    4.48    0.00   94.53    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:30:49     all    4.48    0.00   95.52    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:50     all    5.05    0.00   94.44    0.00    0.00    0.00    0.00    0.00    0.00    0.51
10:30:51     all    4.57    0.00   92.89    0.00    0.00    0.51    0.00    0.00    0.00    2.03
10:30:52     all    6.47    0.00   92.54    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:30:53     all    5.03    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:54     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:30:55     all    4.52    0.00   94.47    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:30:56     all    5.53    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:30:57     all    5.56    0.00   88.89    0.00    0.00    0.51    0.00    0.00    0.00    5.05
10:30:58     all    4.52    0.00   94.47    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:30:59     all    4.02    0.00   95.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:31:00     all    5.50    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
10:31:01     all    6.28    0.00   72.25    0.00    0.00    1.57    0.00    0.00    0.00   19.90
10:31:02     all    6.74    0.00   86.01    0.00    0.00    0.52    0.00    0.00    0.00    6.74
10:31:03     all    4.00    0.00   95.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:31:04     all    6.97    0.00   92.04    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:31:05     all    4.06    0.00   93.91    0.00    0.00    0.00    0.00    0.00    0.00    2.03
10:31:06     all    5.97    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:07     all    5.53    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:31:08     all    5.05    0.00   91.92    0.00    0.00    0.51    0.00    0.00    0.00    2.53
10:31:09     all    5.13    0.00   87.69    0.00    0.00    1.03    0.00    0.00    0.00    6.15
10:31:10     all    5.03    0.00   94.47    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:11     all    4.98    0.00   94.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:12     all    4.02    0.00   94.97    0.00    0.00    1.01    0.00    0.00    0.00    0.00
10:31:13     all    6.09    0.00   90.86    0.00    0.00    0.00    0.00    0.00    0.00    3.05
10:31:14     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:31:15     all    4.00    0.00   95.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:16     all    5.50    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:31:17     all    6.57    0.00   89.90    0.00    0.00    0.00    0.00    0.00    0.00    3.54
10:31:18     all    6.97    0.00   91.54    0.00    0.00    0.50    0.00    0.00    0.00    1.00
10:31:19     all    3.05    0.00   94.92    0.00    0.00    0.51    0.00    0.00    0.00    1.52
10:31:20     all    5.00    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:21     all    7.04    0.00   92.46    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:31:22     all    5.13    0.00   90.77    0.00    0.00    0.00    0.00    0.00    0.00    4.10
10:31:23     all   13.93    0.00   84.58    0.00    0.00    0.00    0.00    0.00    0.00    1.49
10:31:24     all    4.52    0.00   88.94    0.00    0.00    1.01    0.00    0.00    0.00    5.53
10:31:25     all    6.09    0.00   92.89    0.00    0.00    0.00    0.00    0.00    0.00    1.02
10:31:26     all    6.60    0.00   91.37    0.00    0.00    0.00    0.00    0.00    0.00    2.03
10:31:27     all    4.06    0.00   91.88    0.00    0.00    0.51    0.00    0.00    0.00    3.55
10:31:28     all    5.00    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
10:31:29     all    6.57    0.00   90.40    0.00    0.00    0.51    0.00    0.00    0.00    2.53
10:31:30     all    5.03    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:31:31     all    4.02    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:31:32     all    4.02    0.00   95.48    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:33     all    6.50    0.00   92.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:31:34     all    6.47    0.00   93.03    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:35     all    5.97    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:36     all    4.10    0.00   90.77    0.00    0.00    1.03    0.00    0.00    0.00    4.10
10:31:37     all    7.50    0.00   92.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:38     all    6.00    0.00   91.00    0.00    0.00    0.50    0.00    0.00    0.00    2.50
10:31:39     all    5.05    0.00   90.40    0.00    0.00    0.00    0.00    0.00    0.00    4.55
10:31:40     all    4.52    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:31:41     all    5.03    0.00   94.47    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:31:42     all    4.50    0.00   93.00    0.00    0.00    1.00    0.00    0.00    0.00    1.50
10:31:43     all    6.97    0.00   91.54    0.00    0.00    0.00    0.00    0.00    0.00    1.49
10:31:44     all    5.08    0.00   93.40    0.00    0.00    1.02    0.00    0.00    0.00    0.51
10:31:45     all    4.52    0.00   92.46    0.00    0.00    1.51    0.00    0.00    0.00    1.51
10:31:46     all    6.00    0.00   92.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00
10:31:47     all    3.03    0.00   96.46    0.00    0.00    0.51    0.00    0.00    0.00    0.00
10:31:48     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:31:49     all    5.47    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:31:50     all    5.26    0.00   83.68    0.00    0.00    0.53    0.00    0.00    0.00   10.53
10:31:51     all    6.15    0.00   82.05    0.00    0.00    1.54    0.00    0.00    0.00   10.26
10:31:52     all    5.08    0.00   92.39    0.00    0.00    0.00    0.00    0.00    0.00    2.54
10:31:53     all    5.03    0.00   89.45    0.00    0.00    1.01    0.00    0.00    0.00    4.52
10:31:54     all    6.77    0.00   82.29    0.00    0.00    0.00    0.00    0.00    0.00   10.94
10:31:55     all    6.74    0.00   83.42    0.00    0.00    0.00    0.00    0.00    0.00    9.84
10:31:56     all    4.04    0.00   92.93    0.00    0.00    0.51    0.00    0.00    0.00    2.53
10:31:57     all    5.73    0.00   87.50    0.00    0.00    0.52    0.00    0.00    0.00    6.25
10:31:58     all    6.15    0.00   86.67    0.00    0.00    1.03    0.00    0.00    0.00    6.15
10:31:59     all    7.14    0.00   84.18    0.00    0.00    0.51    0.00    0.00    0.00    8.16
10:32:00     all    3.80    0.00   78.80    0.00    0.00    1.09    0.00    0.00    0.00   16.30
10:32:01     all    5.05    0.00   92.42    0.00    0.00    0.51    0.00    0.00    0.00    2.02
10:32:02     all    4.95    0.00   94.55    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:32:03     all    5.05    0.00   93.94    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:32:04     all    4.74    0.00   87.89    0.00    0.00    0.53    0.00    0.00    0.00    6.84
10:32:05     all    7.65    0.00   85.20    0.00    0.00    0.51    0.00    0.00    0.00    6.63
10:32:06     all    5.56    0.00   91.92    0.00    0.00    0.00    0.00    0.00    0.00    2.53
10:32:07     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:32:08     all    6.00    0.00   92.50    0.00    0.00    0.50    0.00    0.00    0.00    1.00
10:32:09     all    5.10    0.00   89.80    0.00    0.00    0.51    0.00    0.00    0.00    4.59
10:32:10     all    6.44    0.00   93.07    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:32:11     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:32:12     all    6.60    0.00   89.85    0.00    0.00    0.00    0.00    0.00    0.00    3.55
10:32:13     all    4.00    0.00   93.00    0.00    0.00    1.00    0.00    0.00    0.00    2.00
10:32:14     all    6.63    0.00   90.31    0.00    0.00    0.00    0.00    0.00    0.00    3.06
10:32:15     all    5.26    0.00   85.79    0.00    0.00    0.53    0.00    0.00    0.00    8.42
10:32:16     all    6.97    0.00   92.54    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:32:17     all    4.48    0.00   95.02    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:32:18     all    3.98    0.00   95.52    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:32:19     all    5.00    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:32:20     all    6.57    0.00   90.40    0.00    0.00    0.51    0.00    0.00    0.00    2.53
10:32:21     all    5.50    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:32:22     all    6.00    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:32:23     all    5.53    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:32:24     all    5.94    0.00   93.56    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:32:25     all   10.40    0.00   89.11    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:32:26     all    4.00    0.00   95.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:32:27     all    4.00    0.00   95.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:32:28     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:32:29     all    6.06    0.00   93.43    0.00    0.00    0.51    0.00    0.00    0.00    0.00
10:32:30     all    7.46    0.00   92.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:32:31     all    5.00    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:32:32     all    5.05    0.00   93.94    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:32:33     all    5.13    0.00   87.69    0.00    0.00    1.03    0.00    0.00    0.00    6.15
10:32:34     all    5.58    0.00   91.37    0.00    0.00    0.51    0.00    0.00    0.00    2.54
10:32:35     all    6.22    0.00   84.46    0.00    0.00    0.52    0.00    0.00    0.00    8.81
10:32:36     all    4.46    0.00   94.55    0.00    0.00    0.99    0.00    0.00    0.00    0.00
10:32:37     all    4.57    0.00   90.86    0.00    0.00    0.51    0.00    0.00    0.00    4.06
10:32:38     all    6.00    0.00   91.50    0.00    0.00    0.50    0.00    0.00    0.00    2.00
10:32:39     all    6.57    0.00   90.91    0.00    0.00    0.51    0.00    0.00    0.00    2.02
10:32:40     all    5.88    0.00   80.75    0.00    0.00    0.53    0.00    0.00    0.00   12.83
10:32:41     all    5.67    0.00   87.63    0.00    0.00    0.52    0.00    0.00    0.00    6.19
10:32:42     all    5.61    0.00   92.35    0.00    0.00    0.00    0.00    0.00    0.00    2.04
10:32:43     all    6.38    0.00   76.60    0.00    0.00    1.06    0.00    0.00    0.00   15.96
10:32:44     all    4.55    0.00   92.93    0.00    0.00    0.51    0.00    0.00    0.00    2.02
10:32:45     all    6.03    0.00   92.96    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:32:46     all    4.57    0.00   93.91    0.00    0.00    0.00    0.00    0.00    0.00    1.52
10:32:47     all    5.13    0.00   86.67    0.00    0.00    1.03    0.00    0.00    0.00    7.18
10:32:48     all    5.05    0.00   91.41    0.00    0.00    0.51    0.00    0.00    0.00    3.03
10:32:49     all    4.52    0.00   92.46    0.00    0.00    0.00    0.00    0.00    0.00    3.02
10:32:50     all    5.29    0.00   78.84    0.00    0.00    0.53    0.00    0.00    0.00   15.34
10:32:51     all    6.09    0.00   91.37    0.00    0.00    0.00    0.00    0.00    0.00    2.54
10:32:52     all    4.46    0.00   94.55    0.00    0.00    0.00    0.00    0.00    0.00    0.99
10:32:53     all    5.50    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:32:54     all    6.60    0.00   91.37    0.00    0.00    0.00    0.00    0.00    0.00    2.03
10:32:55     all    6.50    0.00   91.50    0.00    0.00    0.50    0.00    0.00    0.00    1.50
10:32:56     all    5.10    0.00   91.33    0.00    0.00    0.00    0.00    0.00    0.00    3.57
10:32:57     all    3.55    0.00   95.43    0.00    0.00    0.00    0.00    0.00    0.00    1.02
10:32:58     all    3.55    0.00   91.37    0.00    0.00    0.51    0.00    0.00    0.00    4.57
10:32:59     all    3.66    0.00   88.48    0.00    0.00    0.52    0.00    0.00    0.00    7.33
10:33:00     all    7.33    0.00   75.92    0.00    0.00    1.57    0.00    0.00    0.00   15.18
10:33:01     all    6.67    0.00   88.21    0.00    0.00    0.51    0.00    0.00    0.00    4.62
10:33:02     all    7.14    0.00   87.76    0.00    0.00    0.51    0.00    0.00    0.00    4.59
10:33:03     all    6.15    0.00   86.67    0.00    0.00    0.00    0.00    0.00    0.00    7.18
10:33:04     all    5.97    0.00   93.03    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:33:05     all    5.03    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:33:06     all    6.38    0.00   74.47    0.00    0.00    1.06    0.00    0.00    0.00   18.09
10:33:07     all    5.08    0.00   92.89    0.00    0.00    0.00    0.00    0.00    0.00    2.03
10:33:08     all    7.14    0.00   88.78    0.00    0.00    0.51    0.00    0.00    0.00    3.57
